Date,Open,High,Low,Close,Adj Close,Volume
2020-06-04,11373.940430,11425.419922,11341.580078,11393.230469,11393.230469,3539700
2020-06-05,11418.009766,11482.360352,11411.940430,11479.400391,11479.400391,3400800
2020-06-08,11539.000000,11631.889648,11528.440430,11610.320313,11610.320313,3822500
2020-06-09,11600.610352,11640.450195,11537.379883,11637.110352,11637.110352,3023600
2020-06-10,11635.990234,11740.900391,11621.019531,11720.160156,11720.160156,3477600
2020-06-11,11738.490234,11771.120117,11516.589844,11535.769531,11535.769531,4457500
2020-06-12,11406.540039,11442.299805,11244.639648,11429.940430,11429.940430,3367500
2020-06-15,11436.280273,11469.839844,11299.450195,11306.259766,11306.259766,3034000
2020-06-16,11380.669922,11542.250000,11380.669922,11511.639648,11511.639648,2915500
2020-06-17,11525.500000,11550.320313,11482.320313,11534.589844,11534.589844,3138800
2020-06-18,11534.200195,11567.419922,11485.389648,11548.330078,11548.330078,3404900
2020-06-19,11557.269531,11584.879883,11542.370117,11549.860352,11549.860352,4580400
2020-06-22,11553.910156,11632.879883,11553.910156,11572.929688,11572.929688,2950700
2020-06-23,11618.419922,11679.400391,11530.849609,11612.360352,11612.360352,3057500
2020-06-24,11647.860352,11701.230469,11637.790039,11660.669922,11660.669922,2861900
2020-06-29,11608.799805,11608.799805,11500.650391,11542.620117,11542.620117,2922300
2020-06-30,11563.599609,11638.000000,11563.599609,11621.240234,11621.240234,2935300
2020-07-01,11622.639648,11736.389648,11622.639648,11703.419922,11703.419922,2868400
2020-07-02,11694.099609,11805.209961,11690.950195,11805.139648,11805.139648,3060100
2020-07-03,11857.900391,11933.589844,11857.900391,11909.160156,11909.160156,3536100
2020-07-06,11941.839844,12116.700195,11941.839844,12116.700195,12116.700195,4451500
2020-07-07,12176.790039,12249.950195,12028.570313,12092.969727,12092.969727,4263000
2020-07-08,12086.129883,12190.269531,12083.839844,12170.190430,12170.190430,3598500
2020-07-09,12222.900391,12273.429688,12181.339844,12192.690430,12192.690430,3882900
2020-07-10,12250.440430,12253.580078,12030.200195,12073.679688,12073.679688,4166700
2020-07-13,12109.610352,12216.240234,12109.610352,12211.559570,12211.559570,3558300
2020-07-14,12202.889648,12228.309570,12143.910156,12209.009766,12209.009766,3333000
2020-07-15,12233.990234,12320.480469,12162.519531,12202.849609,12202.849609,3905800
2020-07-16,12173.040039,12220.929688,12107.040039,12157.740234,12157.740234,3196600
2020-07-17,12195.719727,12266.929688,12144.620117,12181.559570,12181.559570,3396200
2020-07-20,12205.250000,12221.330078,12065.799805,12174.540039,12174.540039,2819300
2020-07-21,12242.320313,12450.160156,12242.320313,12397.549805,12397.549805,3529000
2020-07-22,12389.759766,12486.950195,12389.400391,12473.269531,12473.269531,3424000
2020-07-23,12423.019531,12429.759766,12347.860352,12413.040039,12413.040039,3426700
2020-07-24,12467.429688,12502.839844,12266.549805,12304.040039,12304.040039,3996200
2020-07-27,12618.690430,12686.360352,12586.910156,12588.299805,12588.299805,3687300
2020-07-28,12951.719727,13031.700195,12533.190430,12586.730469,12586.730469,4457700
2020-07-29,12530.740234,12660.870117,12488.009766,12540.969727,12540.969727,3067000
2020-07-30,12691.860352,12769.469727,12616.830078,12722.919922,12722.919922,3244900
2020-07-31,12653.459961,12733.480469,12635.709961,12664.799805,12664.799805,3171700
2020-08-03,12642.730469,12673.019531,12506.589844,12513.030273,12513.030273,3391600
2020-08-04,12577.879883,12709.919922,12577.879883,12709.919922,12709.919922,3465700
2020-08-05,12762.339844,12816.389648,12739.990234,12802.299805,12802.299805,3917200
2020-08-06,12894.240234,12971.870117,12851.200195,12913.500000,12913.500000,4098100
2020-08-07,12901.429688,12912.629883,12791.179688,12828.870117,12828.870117,3831300
2020-08-10,12786.799805,12933.160156,12786.799805,12894.000000,12894.000000,3952000
2020-08-11,12856.459961,12906.009766,12780.190430,12780.190430,12780.190430,3726400
2020-08-12,12713.629883,12730.959961,12625.540039,12670.349609,12670.349609,3440300
2020-08-13,12758.870117,12812.799805,12717.129883,12763.129883,12763.129883,3631900
2020-08-14,12709.969727,12801.309570,12679.190430,12795.459961,12795.459961,3896200
2020-08-17,12813.940430,12956.110352,12800.690430,12956.110352,12956.110352,4310300
2020-08-18,12974.959961,12981.580078,12840.250000,12872.139648,12872.139648,3911700
2020-08-19,12904.839844,12950.110352,12778.639648,12778.639648,12778.639648,4459400
2020-08-20,12764.750000,12764.750000,12144.759766,12362.639648,12362.639648,6063400
2020-08-21,12462.519531,12638.650391,12462.519531,12607.839844,12607.839844,3778800
2020-08-24,12629.780273,12702.940430,12567.950195,12647.129883,12647.129883,3397300
2020-08-25,12706.400391,12814.559570,12698.849609,12758.250000,12758.250000,3891600
2020-08-26,12768.959961,12833.290039,12734.690430,12833.290039,12833.290039,3413200
2020-08-27,12888.650391,12960.679688,12786.450195,12797.309570,12797.309570,4956500
2020-08-28,12759.299805,12799.160156,12674.570313,12728.849609,12728.849609,3774200
2020-08-31,12763.440430,12831.379883,12591.450195,12591.450195,12591.450195,4820400
2020-09-01,12617.389648,12703.280273,12565.830078,12703.280273,12703.280273,4070500
2020-09-02,12772.429688,12802.610352,12646.469727,12699.500000,12699.500000,3968600
2020-09-03,12774.969727,12857.790039,12732.320313,12757.969727,12757.969727,5711400
2020-09-04,12645.919922,12655.669922,12559.780273,12637.950195,12637.950195,5122000
2020-09-07,12645.929688,12725.049805,12575.360352,12601.400391,12601.400391,5406000
2020-09-08,12637.419922,12702.549805,12614.719727,12663.559570,12663.559570,4243200
2020-09-09,12592.179688,12616.570313,12480.500000,12608.580078,12608.580078,4223700
2020-09-10,12665.740234,12708.639648,12650.400391,12691.750000,12691.750000,4738300
2020-09-11,12697.459961,12701.790039,12616.679688,12675.950195,12675.950195,4644800
2020-09-14,12680.410156,12793.070313,12680.410156,12787.820313,12787.820313,3515300
2020-09-15,12787.419922,12857.730469,12773.230469,12845.650391,12845.650391,3475900
2020-09-16,12989.809570,13021.679688,12948.719727,12976.759766,12976.759766,3609400
2020-09-17,12920.150391,12972.519531,12851.519531,12872.740234,12872.740234,3259900
2020-09-18,12858.599609,12927.809570,12841.089844,12875.620117,12875.620117,3858100
2020-09-21,12874.610352,12952.309570,12795.089844,12795.120117,12795.120117,3612600
2020-09-22,12786.910156,12786.910156,12632.740234,12645.509766,12645.509766,3420700
2020-09-23,12656.299805,12700.889648,12548.070313,12583.879883,12583.879883,3552700
2020-09-24,12487.480469,12487.480469,12264.379883,12264.379883,12264.379883,4698500
2020-09-25,12312.940430,12385.809570,12149.809570,12232.910156,12232.910156,4286100
2020-09-28,12282.360352,12462.759766,12282.360352,12462.759766,12462.759766,3002400
2020-09-29,12488.099609,12571.339844,12429.719727,12467.730469,12467.730469,2887800
2020-09-30,12483.650391,12568.679688,12466.580078,12515.610352,12515.610352,2462100
2020-10-05,12567.879883,12637.620117,12519.120117,12548.280273,12548.280273,2876800
2020-10-06,12644.089844,12706.389648,12644.089844,12704.230469,12704.230469,3064800
2020-10-07,12667.509766,12774.360352,12619.809570,12746.370117,12746.370117,2873000
2020-10-08,12832.540039,12887.190430,12818.009766,12887.190430,12887.190430,3427200
2020-10-12,12959.150391,12997.790039,12898.889648,12955.910156,12955.910156,3714400
2020-10-13,12988.440430,12994.660156,12857.099609,12947.129883,12947.129883,3354400
2020-10-14,12927.089844,12960.000000,12895.790039,12919.309570,12919.309570,3672900
2020-10-15,12892.290039,12909.110352,12786.259766,12827.820313,12827.820313,3580300
2020-10-16,12814.160156,12896.299805,12750.370117,12750.370117,12750.370117,3718400
2020-10-19,12803.320313,12911.410156,12803.320313,12908.339844,12908.339844,2971300
2020-10-20,12889.990234,12917.750000,12862.370117,12862.370117,12862.370117,2623800
2020-10-21,12889.879883,12942.120117,12846.419922,12877.250000,12877.250000,3419400
2020-10-22,12854.969727,12917.030273,12827.400391,12917.030273,12917.030273,3683000
2020-10-23,12945.120117,12963.259766,12875.230469,12898.820313,12898.820313,3531700
2020-10-26,12923.549805,12971.580078,12894.179688,12909.030273,12909.030273,4288700
2020-10-27,12867.769531,12884.320313,12821.070313,12875.009766,12875.009766,3583700
2020-10-28,12853.759766,12879.980469,12761.330078,12793.750000,12793.750000,3657900
2020-10-29,12687.639648,12699.820313,12583.370117,12662.910156,12662.910156,3741600
2020-10-30,12651.349609,12656.290039,12546.339844,12546.339844,12546.339844,3918600
2020-11-02,12565.320313,12594.339844,12480.660156,12591.309570,12591.309570,2950900
2020-11-03,12641.280273,12760.139648,12641.280273,12736.009766,12736.009766,2946900
2020-11-04,12766.860352,12885.280273,12736.019531,12867.900391,12867.900391,3335500
2020-11-05,12878.009766,12918.799805,12840.400391,12918.799805,12918.799805,2946300
2020-11-06,12952.490234,12999.160156,12927.299805,12973.530273,12973.530273,3215100
2020-11-09,13053.980469,13149.900391,13048.669922,13127.469727,13127.469727,3696600
2020-11-10,13090.650391,13142.219727,13022.919922,13081.719727,13081.719727,4774300
2020-11-11,13067.040039,13262.190430,13067.040039,13262.190430,13262.190430,5109800
2020-11-12,13324.860352,13324.860352,13193.740234,13221.780273,13221.780273,3935700
2020-11-13,13221.799805,13273.330078,13170.120117,13273.330078,13273.330078,3526400
2020-11-16,13356.740234,13551.830078,13356.740234,13551.830078,13551.830078,3858000
2020-11-17,13723.769531,13780.120117,13593.009766,13593.009766,13593.009766,4123400
2020-11-18,13628.419922,13773.290039,13608.719727,13773.290039,13773.290039,4140300
2020-11-19,13775.259766,13785.919922,13700.040039,13722.429688,13722.429688,3973800
2020-11-20,13702.589844,13726.219727,13666.070313,13716.440430,13716.440430,3869400
2020-11-23,13793.549805,13921.160156,13793.549805,13878.009766,13878.009766,4442800
2020-11-24,13918.839844,13951.169922,13798.320313,13807.129883,13807.129883,5153400
2020-11-25,13860.950195,13893.200195,13731.809570,13738.830078,13738.830078,5163800
2020-11-26,13763.790039,13856.759766,13763.790039,13845.660156,13845.660156,4596800
2020-11-27,13833.209961,13885.009766,13811.809570,13867.089844,13867.089844,4863800
2020-11-30,13917.650391,13969.389648,13722.889648,13722.889648,13722.889648,7445200
2020-12-01,13810.549805,13885.669922,13749.709961,13885.669922,13885.669922,6561000
2020-12-02,13970.509766,13995.700195,13894.700195,13989.139648,13989.139648,6589100
2020-12-03,13988.490234,14049.580078,13940.070313,13977.089844,13977.089844,6081000
2020-12-04,14010.169922,14149.559570,14010.169922,14132.440430,14132.440430,6852600
2020-12-07,14230.000000,14306.870117,14142.019531,14256.599609,14256.599609,8157200
2020-12-08,14251.940430,14367.000000,14184.580078,14360.400391,14360.400391,6401000
2020-12-09,14336.690430,14427.410156,14336.690430,14390.139648,14390.139648,6287100
2020-12-10,14295.150391,14319.379883,14191.849609,14249.490234,14249.490234,6332100
2020-12-11,14298.589844,14353.169922,14081.419922,14261.690430,14261.690430,6398300
2020-12-14,14238.919922,14270.339844,14182.250000,14211.049805,14211.049805,5733400
2020-12-15,14206.330078,14256.549805,14053.349609,14068.519531,14068.519531,6314600
2020-12-16,14145.240234,14339.500000,14145.240234,14304.459961,14304.459961,4861300
2020-12-17,14326.160156,14338.400391,14213.490234,14258.929688,14258.929688,4300900
2020-12-18,14268.129883,14329.120117,14245.599609,14249.959961,14249.959961,5686900
2020-12-21,14273.790039,14384.959961,14166.889648,14384.959961,14384.959961,6280700
2020-12-22,14348.110352,14411.929688,14175.690430,14177.459961,14177.459961,8023200
2020-12-23,14180.700195,14247.790039,14134.870117,14223.089844,14223.089844,5537300
2020-12-24,14256.290039,14324.419922,14256.290039,14280.280273,14280.280273,5380500
2020-12-25,14306.980469,14400.830078,14296.969727,14331.419922,14331.419922,5375300
2020-12-28,14363.450195,14483.070313,14363.450195,14483.070313,14483.070313,6279800
2020-12-29,14500.910156,14547.070313,14435.030273,14472.049805,14472.049805,7396000
2020-12-30,14485.969727,14695.440430,14476.690430,14687.700195,14687.700195,6211900
